Measure Mode: process_time_time
Thread ID: 70198652961280
Fiber ID: 70198652682660
Total: 0.031933
Sort by: self_time

 %self      total      self      wait     child     calls  name
  0.03      0.000     0.000     0.000     0.000        1   Rack::Request#fullpath
  0.03      0.000     0.000     0.000     0.000        1   WillPaginate::CollectionMethods#total_pages
  0.03      0.000     0.000     0.000     0.000        1   Rack::Test::CookieJar#for
  0.03      0.000     0.000     0.000     0.000        1   ActionController::Parameters#initialize
  0.03      0.000     0.000     0.000     0.000        2   <Class::ActionView::Base>#debug_assets
  0.03      0.000     0.000     0.000     0.000        2   <Class::Mime::Type>#lookup_by_extension
  0.03      0.000     0.000     0.000     0.000        1   ActiveSupport::Testing::TaggedLogging#before_setup
  0.03      0.000     0.000     0.000     0.000        2   ActionDispatch::Request#accept
  0.03      0.027     0.000     0.000     0.027        1   ActionDispatch::Callbacks#call
  0.03      0.000     0.000     0.000     0.000        1   ActionDispatch::Response::Buffer#each
  0.03      0.000     0.000     0.000     0.000        1   ActionDispatch::Http::MimeNegotiation#use_accept_header
  0.03      0.000     0.000     0.000     0.000        1   Mime::Type#method_missing
  0.03      0.000     0.000     0.000     0.000        1   ActiveSupport::HashWithIndifferentAccess#merge
  0.03      0.000     0.000     0.000     0.000        1   WillPaginate::ActiveRecord::RelationMethods#copy_will_paginate_data
  0.03      0.000     0.000     0.000     0.000        1   ActionView::Helpers::CsrfHelper#csrf_meta_tags
  0.03      0.000     0.000     0.000     0.000        1   Array#to_a
  0.03      0.027     0.000     0.000     0.027        1   Rack::Session::Abstract::ID#context
  0.03      0.000     0.000     0.000     0.000        1   ActionDispatch::Request::Session#initialize
  0.03      0.000     0.000     0.000     0.000        1   WillPaginate::Collection#offset
  0.03      0.000     0.000     0.000     0.000        2   Rack::Test::Session#last_request
  0.03      0.027     0.000     0.000     0.027        1   Rack::Head#call
  0.03      0.000     0.000     0.000     0.000        1   <Class::Rack::Multipart::Parser>#create
  0.03      0.000     0.000     0.000     0.000        1   Rack::Request#parse_multipart
  0.03      0.000     0.000     0.000     0.000        1   ActionController::ParamsWrapper#_wrapper_formats
  0.03      0.000     0.000     0.000     0.000        3   ActionDispatch::Routing::RouteSet#find_script_name
  0.03      0.000     0.000     0.000     0.000        1   ActionView::PartialRenderer#find_template
  0.03      0.000     0.000     0.000     0.000        1   ActionView::PartialRenderer#find_partial
  0.03      0.000     0.000     0.000     0.000        3   Array#drop_while
  0.03      0.024     0.000     0.000     0.024        1   ActionController::ParamsWrapper#process_action
  0.03      0.000     0.000     0.000     0.000        3   Module#instance_method
  0.03      0.000     0.000     0.000     0.000        4   ActionView::OutputBuffer#<<
  0.03      0.000     0.000     0.000     0.000        1   ActionView::Helpers::TagHelper#tag
  0.03      0.000     0.000     0.000     0.000        2   #<Class:0x007fb0cf1213f8>#allow_forgery_protection
  0.03      0.000     0.000     0.000     0.000        1   WillPaginate::CollectionMethods#next_page
  0.03      0.000     0.000     0.000     0.000        1   Arel::Visitors::SQLite#visit_Arel_Nodes_SelectStatement
  0.03      0.000     0.000     0.000     0.000        1   ActionView::LookupContext::Accessors#default_formats
  0.03      0.000     0.000     0.000     0.000        1   ActiveRecord::QueryMethods#build_select
  0.03      0.000     0.000     0.000     0.000        4   Kernel#freeze
  0.03      0.018     0.000     0.000     0.018        1   ActionView::TemplateRenderer#render_template
  0.03      0.002     0.000     0.000     0.002        3   ActiveRecord::ConnectionAdapters::AbstractAdapter#log
  0.03      0.032     0.000     0.000     0.032        1   ActiveSupport::Testing::Performance#run_test
  0.03      0.000     0.000     0.000     0.000        6   SQLite3::Statement#column_count
  0.03      0.000     0.000     0.000     0.000        1   ActiveRecord::QueryMethods#build_order
  0.03      0.000     0.000     0.000     0.000        3   Module#extended
  0.03      0.000     0.000     0.000     0.000        1   ActionDispatch::Journey::GTG::TransitionTable#move
  0.03      0.020     0.000     0.000     0.020        1   ActionController::ImplicitRender#send_action
  0.03      0.000     0.000     0.000     0.000        3   SQLite3::Statement#each
  0.03      0.000     0.000     0.000     0.000        1   ActionController::RackDelegation#set_response!
  0.03      0.000     0.000     0.000     0.000        3   ActiveRecord::QueryMethods#extending_values
  0.03      0.000     0.000     0.000     0.000        1   AbstractController::Collector#html
  0.03      0.000     0.000     0.000     0.000        3   ActionView::Template#method_name
  0.03      0.000     0.000     0.000     0.000        1   ActiveRecord::Result#hash_rows
  0.03      0.000     0.000     0.000     0.000        1   <Class::ActionDispatch::Http::ParameterFilter::CompiledFilter>#compile
  0.03      0.000     0.000     0.000     0.000        1   ActiveRecord::Scoping::ClassMethods#current_scope
  0.03      0.000     0.000     0.000     0.000        3   Enumerable#group_by
  0.03      0.000     0.000     0.000     0.000        1   ActionDispatch::Http::FilterParameters#filtered_path
  0.03      0.000     0.000     0.000     0.000        1   ActionView::PathSet#typecast
  0.03      0.000     0.000     0.000     0.000        1   ActionController::MimeResponds::Collector#response
  0.03      0.000     0.000     0.000     0.000        1   ActionDispatch::Journey::Path::Pattern::MatchData#captures
  0.03      0.000     0.000     0.000     0.000        1   ActionDispatch::Cookies::CookieJar#initialize
  0.03      0.000     0.000     0.000     0.000        3   String#to_i
  0.03      0.000     0.000     0.000     0.000        2   ActionView::Rendering#view_renderer
  0.03      0.001     0.000     0.000     0.001        2   ActiveRecord::QueryMethods#arel
  0.03      0.027     0.000     0.000     0.027        1   ActiveRecord::ConnectionAdapters::ConnectionManagement#call
  0.03      0.000     0.000     0.000     0.000        5   BasicObject#!=
  0.03      0.000     0.000     0.000     0.000        1   ActiveRecord::Scoping::Default::ClassMethods#build_default_scope
  0.03      0.000     0.000     0.000     0.000        5   Haml::Buffer#active?
  0.03      0.000     0.000     0.000     0.000       70   BasicObject#==
  0.03      0.000     0.000     0.000     0.000        1   ApplicationController#_layout
  0.03      0.000     0.000     0.000     0.000        2   ActiveRecord::Delegation::ClassMethods#create
  0.03      0.018     0.000     0.000     0.018        1   ActionView::Rendering#_render_template
  0.03      0.000     0.000     0.000     0.000        1   Enumerable#detect
  0.03      0.013     0.000     0.000     0.013        1   ActiveRecord::Delegation#each
  0.03      0.000     0.000     0.000     0.000        3   URI::Generic#set_path
  0.03      0.004     0.000     0.000     0.004        1   ActiveRecord::Relation#load
  0.03      0.031     0.000     0.000     0.031        1   Rack::Test::Session#request
  0.03      0.000     0.000     0.000     0.000        2   Haml::Buffer#new_encoded_string
  0.03      0.000     0.000     0.000     0.000        1   ActionController::LogSubscriber#process_action
  0.03      0.000     0.000     0.000     0.000        1   ActionDispatch::RemoteIp::GetIp#initialize
  0.03      0.000     0.000     0.000     0.000        2   #<Module:0x007fb0cc88e580>#config=
  0.03      0.000     0.000     0.000     0.000        1   WillPaginate::ActiveRecord::RelationMethods#per_page
  0.03      0.028     0.000     0.000     0.028        1   ActiveSupport::TaggedLogging#tagged
  0.03      0.000     0.000     0.000     0.000        1   ActionController::Instrumentation::ClassMethods#log_process_action
  0.03      0.000     0.000     0.000     0.000        1   ActionDispatch::Http::ParameterFilter#filter
  0.03      0.000     0.000     0.000     0.000        1   ActiveRecord::QueryCache#restore_query_cache_settings
  0.03      0.000     0.000     0.000     0.000        3   Float#round
  0.03      0.000     0.000     0.000     0.000        2   <Class::ActionDispatch::Request::Session::Options>#find
  0.03      0.000     0.000     0.000     0.000        2   ActionDispatch::Request#cookie_jar
  0.03      0.000     0.000     0.000     0.000        3   URI::Generic#set_scheme
  0.03      0.000     0.000     0.000     0.000        2   Rack::MockSession#cookie_jar
  0.03      0.000     0.000     0.000     0.000        3   ActionDispatch::Routing::RouteSet::Generator#current_controller
  0.03      0.000     0.000     0.000     0.000        1   ActionController::Streaming#_process_options
  0.03      0.000     0.000     0.000     0.000        1   ActionDispatch::Request#fullpath
  0.03      0.000     0.000     0.000     0.000        3   URI::Generic#split_userinfo
  0.03      0.000     0.000     0.000     0.000        1   <Class::ActionController::Base>#_view_paths
  0.03      0.000     0.000     0.000     0.000        1   ActiveRecord::QueryMethods#readonly_value
  0.03      0.000     0.000     0.000     0.000        8   ActiveSupport::Callbacks::Filters::Environment#target
  0.03      0.000     0.000     0.000     0.000        2   ActionView::ViewPaths::ClassMethods#_prefixes
  0.03      0.000     0.000     0.000     0.000        1   ActionDispatch::Http::URL#port
  0.03      0.000     0.000     0.000     0.000        1   #<Class:0x007fb0cf0197d0>#<
  0.03      0.000     0.000     0.000     0.000        1   Arel::SelectManager#take
  0.03      0.000     0.000     0.000     0.000        3   ActionDispatch::Journey::Formatter#cache
  0.03      0.000     0.000     0.000     0.000        1   ActionDispatch::Response::RackBody#initialize
  0.03      0.000     0.000     0.000     0.000        2   ActionDispatch::Response::RackBody#respond_to?
  0.03      0.000     0.000     0.000     0.000        1   ActionDispatch::Request#headers
  0.03      0.000     0.000     0.000     0.000        2   Delegator#==
  0.03      0.027     0.000     0.000     0.027        1   ActionDispatch::DebugExceptions#call
  0.03      0.000     0.000     0.000     0.000        3   ActiveRecord::Core::ClassMethods#arel_table
  0.03      0.000     0.000     0.000     0.000        1   Turbolinks::XHRHeaders#set_xhr_redirected_to
  0.03      0.000     0.000     0.000     0.000        1   ActionView::PathSet#to_ary
  0.03      0.016     0.000     0.000     0.016        3  *ActionView::Template#render
  0.03      0.000     0.000     0.000     0.000        1   ActionController::RequestForgeryProtection#verify_same_origin_request
  0.03      0.000     0.000     0.000     0.000        2   Thread::ConditionVariable#initialize
  0.03      0.000     0.000     0.000     0.000        2   ActiveSupport::Cache::Strategy::LocalCache::LocalCacheRegistry#set_cache_for
  0.03      0.000     0.000     0.000     0.000        1   WillPaginate::ActiveRecord::RelationMethods#clone
  0.03      0.000     0.000     0.000     0.000        5   String#original_concat
  0.03      0.000     0.000     0.000     0.000        1   ActionView::PathSet#initialize
  0.03      0.000     0.000     0.000     0.000        2   ActiveRecord::Delegation::DelegateCache#relation_delegate_class
  0.03      0.000     0.000     0.000     0.000        1   ActionView::LookupContext#with_layout_format
  0.03      0.000     0.000     0.000     0.000       14   Kernel#eql?
  0.03      0.000     0.000     0.000     0.000        1   URI::RFC2396_Parser#parse
  0.03      0.000     0.000     0.000     0.000        6   #<Module:0x007fb0cf1e0a00>#_routes
  0.03      0.000     0.000     0.000     0.000        1   Rack::Request#trusted_proxy?
  0.03      0.000     0.000     0.000     0.000        3   ActionDispatch::Routing::RouteSet::Generator#normalize_controller!
  0.03      0.000     0.000     0.000     0.000        1   AbstractController::Rendering#view_assigns
  0.03      0.000     0.000     0.000     0.000        2   String#strip
  0.03      0.026     0.000     0.000     0.026        1   ActionDispatch::Journey::Router#serve
  0.03      0.000     0.000     0.000     0.000        1   AbstractController::Base#action_method?
  0.03      0.000     0.000     0.000     0.000        3   Array#reject
  0.03      0.000     0.000     0.000     0.000        1   ActionController::RackDelegation#response_body=
  0.03      0.000     0.000     0.000     0.000        2   #<Class:0x007fb0cf1213f8>#default_static_extension
  0.03      0.000     0.000     0.000     0.000        2   ActionDispatch::Integration::Session#_mock_session
  0.03      0.000     0.000     0.000     0.000        1   I18n::Config#default_locale
  0.03      0.000     0.000     0.000     0.000        3   Rails::Rack::Logger#logger
  0.03      0.000     0.000     0.000     0.000        3   ActionView::Helpers::TextHelper#truncate
  0.03      0.000     0.000     0.000     0.000        2   Rack::Request#session
  0.03      0.000     0.000     0.000     0.000        3   #<Class:0x007fb0cd060830>#name
  0.03      0.000     0.000     0.000     0.000        1   ActiveRecord::ConnectionAdapters::DatabaseStatements#sanitize_limit
  0.03      0.000     0.000     0.000     0.000        6  *Rack::BodyProxy#close
  0.03      0.000     0.000     0.000     0.000        3   ActiveRecord::SpawnMethods#spawn
  0.03      0.000     0.000     0.000     0.000        1   ActionDispatch::Cookies::CookieJar#update
  0.03      0.000     0.000     0.000     0.000        1   ActionController::RequestForgeryProtection#verify_authenticity_token
  0.03      0.000     0.000     0.000     0.000        2   ActiveSupport::InheritableOptions#inheritable_copy
  0.03      0.000     0.000     0.000     0.000        1   ActionDispatch::Http::FilterParameters#parameter_filter_for
  0.03      0.000     0.000     0.000     0.000        2   ActionController::Metal#session
  0.03      0.000     0.000     0.000     0.000        4   ActionDispatch::Request::Session::Options#[]
  0.03      0.000     0.000     0.000     0.000        1   ActionView::Helpers::AssetUrlHelper#stylesheet_path
  0.03      0.000     0.000     0.000     0.000        1   ActionView::TemplateRenderer#find_layout
  0.03      0.000     0.000     0.000     0.000        1   ActionView::I18nProxy#initialize
  0.03      0.000     0.000     0.000     0.000        2   ActionView::LookupContext#registered_details
  0.03      0.000     0.000     0.000     0.000        1   ActionDispatch::Cookies::SignedCookieJar#initialize
  0.03      0.000     0.000     0.000     0.000        1   Arel::Visitors::ToSql#visit_Arel_Nodes_JoinSource
  0.03      0.000     0.000     0.000     0.000        1   ActiveRecord::QueryMethods#extending!
  0.03      0.000     0.000     0.000     0.000        1   Rack::Response#finish
  0.03      0.000     0.000     0.000     0.000        1   ActionDispatch::ParamsParser#parse_formatted_parameters
  0.03      0.000     0.000     0.000     0.000        3   URI::Generic#set_host
  0.03      0.000     0.000     0.000     0.000        3   URI::HTTP#initialize
  0.03      0.021     0.000     0.000     0.021        1   ActionController::Rescue#process_action
  0.03      0.000     0.000     0.000     0.000        1   <Module::Arel>#star
  0.03      0.001     0.000     0.000     0.001        1   ActiveRecord::ConnectionAdapters::SQLite3Adapter#exec_query
  0.03      0.000     0.000     0.000     0.000        1   ActionController::HideActions::ClassMethods#visible_action?
  0.03      0.000     0.000     0.000     0.000        3   #<Module:0x007fb0cf1e0a00>#_generate_paths_by_default
  0.03      0.000     0.000     0.000     0.000        1   ActionDispatch::Cookies::ChainedCookieJars#signed
  0.03      0.000     0.000     0.000     0.000        2   ActiveRecord::ConnectionAdapters::ConnectionHandler#connected?
  0.03      0.000     0.000     0.000     0.000        2   <Module::WillPaginate>#PageNumber
  0.03      0.000     0.000     0.000     0.000        7   Kernel#=~
  0.03      0.000     0.000     0.000     0.000        1   ActiveSupport::Dependencies#constantize
  0.03      0.000     0.000     0.000     0.000        1   ActionController::Rendering#_process_options
  0.03      0.000     0.000     0.000     0.000        6   Haml::Buffer#html5?
  0.03      0.000     0.000     0.000     0.000        1   ActionDispatch::Routing::RouteSet::Dispatcher#controller
  0.03      0.000     0.000     0.000     0.000        1   Enumerable#inject
  0.03      0.000     0.000     0.000     0.000        1   <Class::#<Class:0x007fb0cbb06340>>#new
  0.03      0.000     0.000     0.000     0.000        3   Kernel#Integer
  0.03      0.000     0.000     0.000     0.000        1   Kernel#instance_variables
  0.03      0.000     0.000     0.000     0.000        1   ActionController::Base#_renderers
  0.03      0.000     0.000     0.000     0.000        1   ActionController::Renderers#_render_to_body_with_renderer
  0.03      0.000     0.000     0.000     0.000        1   #<Class:0x007fb0cf1f82b8>#format
  0.03      0.000     0.000     0.000     0.000        1   ActionDispatch::Journey::Path::Pattern::MatchData#initialize
  0.03      0.000     0.000     0.000     0.000        3   ActionDispatch::Integration::Runner#integration_session
  0.03      0.000     0.000     0.000     0.000        1   Array#sort_by!
  0.03      0.000     0.000     0.000     0.000        1   Arel::Visitors::ToSql#visit_Arel_Table
  0.03      0.000     0.000     0.000     0.000        1   ActionDispatch::Journey::Router#custom_routes
  0.03      0.000     0.000     0.000     0.000        1   Enumerable#to_a
  0.03      0.000     0.000     0.000     0.000        2   StringScanner#scan
  0.03      0.000     0.000     0.000     0.000        1   I18n::Config#locale
  0.03      0.000     0.000     0.000     0.000        1   ActionDispatch::Journey::Router#ast
  0.03      0.000     0.000     0.000     0.000        1   Rails::Engine#app
  0.03      0.000     0.000     0.000     0.000        1   ActionView::Helpers::ControllerHelper#assign_controller
  0.03      0.000     0.000     0.000     0.000        1   ActiveSupport::TaggedLogging::Formatter#push_tags
  0.03      0.019     0.000     0.000     0.019        1   ActionController::Instrumentation#render
  0.03      0.000     0.000     0.000     0.000        5   Hash#default=
  0.03      0.000     0.000     0.000     0.000        2   <Module::URI>#parse
  0.03      0.000     0.000     0.000     0.000        1   ActionDispatch::Session::SessionObject#prepare_session
  0.03      0.000     0.000     0.000     0.000        1   Arel::Nodes::SelectStatement#initialize
  0.03      0.000     0.000     0.000     0.000        1   ActionDispatch::Http::MimeNegotiation#format
  0.03      0.000     0.000     0.000     0.000        1   ActiveRecord::Inheritance::ClassMethods#base_class
  0.03      0.018     0.000     0.000     0.018        2  *ActionView::Renderer#render
  0.03      0.000     0.000     0.000     0.000        1   ActionView::ViewPaths#details_for_lookup
  0.03      0.000     0.000     0.000     0.000        3   SQLite3::Statement#close
  0.03      0.000     0.000     0.000     0.000        2   ActionView::AbstractRenderer#initialize
  0.03      0.000     0.000     0.000     0.000        1   ActionDispatch::Routing::UrlFor#url_options
  0.03      0.000     0.000     0.000     0.000        1   ActionView::OutputFlow#initialize
  0.03      0.000     0.000     0.000     0.000        2   ActionView::AbstractRenderer#extract_details
  0.03      0.000     0.000     0.000     0.000        1   <Class::ActionDispatch::Request>#ignore_accept_header
  0.03      0.000     0.000     0.000     0.000        3   ActiveRecord::QueryMethods#check_cached_relation
  0.03      0.000     0.000     0.000     0.000        1   Rack::Utils::HeaderHash#merge
  0.03      0.000     0.000     0.000     0.000        1   ActionDispatch::Http::URL#optional_port
  0.03      0.000     0.000     0.000     0.000        1   ActionView::Context#_prepare_context
  0.03      0.000     0.000     0.000     0.000        1   ActionView::Helpers::AssetTagHelper#stylesheet_link_tag
  0.03      0.000     0.000     0.000     0.000        1   Rack::MethodOverride#allowed_methods
  0.03      0.000     0.000     0.000     0.000        1   ActionDispatch::Http::ParameterFilter#initialize
  0.03      0.000     0.000     0.000     0.000        1   Array#map!
  0.03      0.000     0.000     0.000     0.000        1   String#unpack
  0.03      0.000     0.000     0.000     0.000        3   ActionView::LogSubscriber#rails_root
  0.03      0.000     0.000     0.000     0.000        1   ActionDispatch::Request::Session::Options#initialize
  0.03      0.027     0.000     0.000     0.027        1   ActionDispatch::ShowExceptions#call
  0.03      0.000     0.000     0.000     0.000        1   <Class::ActionDispatch::Response>#default_charset
  0.03      0.000     0.000     0.000     0.000        1   ActionView::Layouts#_normalize_options
  0.03      0.000     0.000     0.000     0.000        1   ActiveRecord::QueryMethods#limit
  0.03      0.000     0.000     0.000     0.000        2   <Class::Rack::Utils::HeaderHash>#new
  0.03      0.000     0.000     0.000     0.000        2   ActionDispatch::FileHandler#ext
  0.03      0.000     0.000     0.000     0.000        2   ActiveRecord::QueryMethods#eager_load_values
  0.03      0.000     0.000     0.000     0.000        1   <Module::ActionView::Template::Handlers>#extensions
  0.03      0.000     0.000     0.000     0.000        2   <Module::ActiveSupport::Notifications::Fanout::Subscribers>#new
  0.03      0.000     0.000     0.000     0.000        2   ActiveRecord::ConnectionHandling#connected?
  0.03      0.000     0.000     0.000     0.000        1   ActionView::AbstractRenderer#with_layout_format
  0.03      0.000     0.000     0.000     0.000        2   Rack::Request#split_ip_addresses
  0.03      0.019     0.000     0.000     0.019        1   ActionController::Instrumentation#cleanup_view_runtime
  0.03      0.000     0.000     0.000     0.000        1   ActionDispatch::Session::CookieStore#unpacked_cookie_data
  0.03      0.004     0.000     0.000     0.004        1   ActiveRecord::Relation#to_a
  0.03      0.018     0.000     0.000     0.018        1   ActionController::Streaming#_render_template
  0.03      0.000     0.000     0.000     0.000        1   AbstractController::UrlFor::ClassMethods#action_methods
  0.03      0.000     0.000     0.000     0.000        1   ActionController::Metal#response_body=
  0.03      0.000     0.000     0.000     0.000        1   <Class::ActionController::Base>#hidden_actions
  0.03      0.000     0.000     0.000     0.000        1   ActionDispatch::Journey::Router#filter_routes
  0.03      0.000     0.000     0.000     0.000        2   ActionDispatch::Request#get?
  0.03      0.000     0.000     0.000     0.000        1   ActionController::Base#default_url_options
  0.03      0.000     0.000     0.000     0.000        2   <Module::Mime>#[]
  0.03      0.000     0.000     0.000     0.000        1   #<Module:0x007fb0cc88e580>#default_locale
  0.03      0.000     0.000     0.000     0.000        5   Array#*
  0.03      0.000     0.000     0.000     0.000        1   Arel::Nodes::JoinSource#initialize
  0.03      0.000     0.000     0.000     0.000        2   ActiveRecord::TestFixtures#run_in_transaction?
  0.03      0.000     0.000     0.000     0.000        3   String#concat
  0.03      0.000     0.000     0.000     0.000        1   Rack::Response#write
  0.02      0.000     0.000     0.000     0.000       10   Hash#clear
  0.02      0.014     0.000     0.000     0.014        1   ActionView::Renderer#render_partial
  0.02      0.000     0.000     0.000     0.000        3   String#encode!
  0.02      0.000     0.000     0.000     0.000        1   Enumerable#flat_map
  0.02      0.000     0.000     0.000     0.000        3   ActionDispatch::Routing::RouteSet::Generator#normalize_options!
  0.02      0.000     0.000     0.000     0.000        1   ActionView::Base#assign
  0.02      0.000     0.000     0.000     0.000        1   <Module::URI>#parser
  0.02      0.000     0.000     0.000     0.000        1   ActionDispatch::Response::RackBody#each
  0.02      0.000     0.000     0.000     0.000        1   Rack::Test::Session#headers_for_env
  0.02      0.018     0.000     0.000     0.018        1   ActionController::Renderers#render_to_body
  0.02      0.000     0.000     0.000     0.000        1   <Module::Rails>#env
  0.02      0.000     0.000     0.000     0.000        1   ActionDispatch::Request#POST
  0.02      0.000     0.000     0.000     0.000        1   ActionDispatch::Routing::RouteSet::Dispatcher#normalize_controller!
  0.02      0.018     0.000     0.000     0.018        1   ActionView::Rendering#render_to_body
  0.02      0.000     0.000     0.000     0.000        2   Rack::Test::Session#last_response
  0.02      0.000     0.000     0.000     0.000        2   ActionDispatch::Integration::Session#host
  0.02      0.000     0.000     0.000     0.000        2   ActiveRecord::Relation#size
  0.02      0.000     0.000     0.000     0.000        1   ActiveSupport::Inflector#underscore
  0.02      0.000     0.000     0.000     0.000        2   ActionDispatch::Journey::Path::Pattern#to_regexp
  0.02      0.000     0.000     0.000     0.000        1   Rails::Rack::Logger#development?
  0.02      0.000     0.000     0.000     0.000        3   Method#call
  0.02      0.000     0.000     0.000     0.000        1   Arel::SelectManager#project
  0.02      0.000     0.000     0.000     0.000        1   ActiveSupport::Cache::Store#initialize
  0.02      0.000     0.000     0.000     0.000        4   Array#uniq
  0.02      0.000     0.000     0.000     0.000        1   ActionController::RequestForgeryProtection#non_xhr_javascript_response?
  0.02      0.000     0.000     0.000     0.000        1   ActiveRecord::QueryMethods#distinct_value
  0.02      0.000     0.000     0.000     0.000        2   <Class::ActiveSupport::LogSubscriber>#logger
  0.02      0.000     0.000     0.000     0.000        6   ActionDispatch::Routing::RouteSet::Generator#named_route_exists?
  0.02      0.000     0.000     0.000     0.000        1   StringIO#read
  0.02      0.000     0.000     0.000     0.000        1   AbstractController::Rendering#_normalize_args
  0.02      0.000     0.000     0.000     0.000        1   <Class::File>#basename
  0.02      0.000     0.000     0.000     0.000        1   ActionDispatch::Request#ip
  0.02      0.000     0.000     0.000     0.000        1   ActiveRecord::QueryMethods#order_values
  0.02      0.015     0.000     0.000     0.015        2  *ActionView::AbstractRenderer#instrument
  0.02      0.000     0.000     0.000     0.000        1   ActionController::Rendering#_normalize_args
  0.02      0.000     0.000     0.000     0.000        1   Arel::Visitors::ToSql#visit_Arel_Nodes_Top
  0.02      0.000     0.000     0.000     0.000        3   ActionDispatch::Routing::RouteSet::Generator#use_relative_controller!
  0.02      0.000     0.000     0.000     0.000        1   AbstractController::Rendering#_normalize_render
  0.02      0.000     0.000     0.000     0.000        3   ActionDispatch::Routing::RouteSet::Generator#different_controller?
  0.02      0.000     0.000     0.000     0.000        1   ActionDispatch::Response#each
  0.02      0.000     0.000     0.000     0.000        1   <Class::Rack::MockRequest>#parse_uri_rfc2396
  0.02      0.000     0.000     0.000     0.000        1   Rack::Test::Session#initialize
  0.02      0.000     0.000     0.000     0.000        1   ActiveSupport::TaggedLogging#flush
  0.02      0.000     0.000     0.000     0.000        1   <Module::SecureRandom>#random_bytes
  0.02      0.000     0.000     0.000     0.000        3   ActiveRecord::ExplainSubscriber#finish
  0.02      0.000     0.000     0.000     0.000        1   Arel::Visitors::ToSql#visit_Arel_Nodes_Limit
  0.02      0.000     0.000     0.000     0.000        1   ActionController::Metal#to_a
  0.02      0.000     0.000     0.000     0.000        6   SQLite3::Statement#done?
  0.02      0.000     0.000     0.000     0.000        2   Fixnum#divmod
  0.02      0.000     0.000     0.000     0.000        1   ActionView::LookupContext::Accessors#default_handlers
  0.02      0.000     0.000     0.000     0.000        1   ActionDispatch::RequestId#internal_request_id
  0.02      0.000     0.000     0.000     0.000        2   Array#unshift
  0.02      0.000     0.000     0.000     0.000        3   ActionDispatch::Journey::Route#dispatcher?
  0.02      0.000     0.000     0.000     0.000        1   ActiveRecord::ModelSchema::ClassMethods#table_name
  0.02      0.000     0.000     0.000     0.000        1   ActionDispatch::Cookies::CookieJar#write
  0.02      0.000     0.000     0.000     0.000        1   <Class::ActionDispatch::Request::Session>#set
  0.02      0.000     0.000     0.000     0.000        1   ActionDispatch::Cookies::CookieJar#delete
  0.02      0.000     0.000     0.000     0.000        1   Arel::TreeManager#initialize
  0.02      0.000     0.000     0.000     0.000        1   ActiveRecord::ConnectionAdapters::QueryCache#clear_query_cache
  0.02      0.000     0.000     0.000     0.000        1   String#delete
  0.02      0.000     0.000     0.000     0.000        2   ActiveRecord::ConnectionAdapters::Quoting#quote_table_name
  0.02      0.000     0.000     0.000     0.000        1   Arel::Visitors::ToSql#quote_column_name
  0.02      0.000     0.000     0.000     0.000        1   Arel::SelectManager#locked
  0.02      0.000     0.000     0.000     0.000        3   ActiveRecord::QueryMethods#offset_value
  0.02      0.000     0.000     0.000     0.000        1   ActionController::Instrumentation#append_info_to_payload
  0.02      0.000     0.000     0.000     0.000        1   Rack::Utils::HeaderHash#include?
  0.02      0.000     0.000     0.000     0.000        1   ActionView::Helpers::AssetUrlHelper#javascript_path
  0.02      0.000     0.000     0.000     0.000        1   <Class::ActionDispatch::TestResponse>#from_response
  0.02      0.000     0.000     0.000     0.000        1   ActionDispatch::Response#before_sending
  0.02      0.000     0.000     0.000     0.000        1   Rails::Rack::Logger#finish
  0.02      0.000     0.000     0.000     0.000        1   <Class::ActionController::Base>#default_url_options
  0.02      0.000     0.000     0.000     0.000        2   Array#length
  0.02      0.000     0.000     0.000     0.000        3   ActionDispatch::Request::Session#loaded?
  0.02      0.000     0.000     0.000     0.000        1   Rack::Test::CookieJar#hash_for
  0.02      0.000     0.000     0.000     0.000        1   ActionView::Renderer#initialize
  0.02      0.000     0.000     0.000     0.000        1   Arel::SelectManager#distinct
  0.02      0.000     0.000     0.000     0.000        2   Mutex#initialize
  0.02      0.000     0.000     0.000     0.000        1   ActionDispatch::RequestId#external_request_id
  0.02      0.000     0.000     0.000     0.000        2   SQLite3::Database#execute
  0.02      0.000     0.000     0.000     0.000        1   ActionDispatch::Routing::RouteSet::Dispatcher#prepare_params!
  0.02      0.000     0.000     0.000     0.000        1   ActionDispatch::Http::URL#standard_port?
  0.02      0.000     0.000     0.000     0.000        3   ActionController::Metal#env
  0.02      0.000     0.000     0.000     0.000        1   <Class::ActiveSupport::LogSubscriber>#flush_all!
  0.02      0.000     0.000     0.000     0.000        1   ActionController::MimeResponds::Collector#negotiate_format
  0.02      0.000     0.000     0.000     0.000        1   ActiveRecord::QueryMethods#offset_value=
  0.02      0.000     0.000     0.000     0.000        2   ActionController::MimeResponds::Collector::VariantCollector#initialize
  0.02      0.001     0.000     0.000     0.001        1   Arel::Visitors::Reduce#accept
  0.02      0.000     0.000     0.000     0.000        1   ActiveRecord::Scoping::Named::ClassMethods#all
  0.02      0.000     0.000     0.000     0.000        1   ActionView::Rendering#view_context
  0.02      0.000     0.000     0.000     0.000        4   Array#|
  0.02      0.000     0.000     0.000     0.000        1   ActionDispatch::Request::Session#id
  0.02      0.018     0.000     0.000     0.018        1   ActionView::Renderer#render_template
  0.02      0.000     0.000     0.000     0.000        1   Turbolinks::Cookies#set_request_method_cookie
